name,gender,age,code,jobs
任小坤,男,42,600714,董事
李军颜,男,49,600714,董事
党明清,男,53,600714,董事
李栗,女,49,600714,董事
候德荣,男,53,600714,董事
钟新宇,男,45,600714,独立董事
王黎明,男,53,600714,独立董事
姜有生,男,50,600714,独立董事
郭海林,男,56,600714,独立董事
张翀宇,男,64,600201,董事长/董事
魏学峰,男,56,600201,副董事长/董事
尹松涛,男,40,600201,董事
张竞,女,35,600201,董事
温利民,男,59,600201,董事
赵红霞,女,45,600201,董事
宋建中,女,64,600201,独立董事
陈永宏,男,55,600201,独立董事
陈建勋,男,53,600201,独立董事
陈成辉,男,58,002335,董事长/董事
林仪,女,54,002335,副董事长/董事
汤珊,女,43,002335,董事
周伟松,男,45,002335,董事
肖虹,女,51,002335,独立董事
游荣义,男,61,002335,独立董事
刘志云,男,41,002335,独立董事
黄金刚,男,53,600651,董事长/董事
庄申安,男,54,600651,董事
谢圣军,男,43,600651,董事
苏耀康,男,56,600651,董事
项敏,女,51,600651,董事
庄申志,男,59,600651,董事
于东,男,58,600651,董事
刘升平,女,61,600651,独立董事
梁荣庆,男,64,600651,独立董事
李军2,男,47,600651,独立董事
伍爱群,男,49,600651,独立董事
武翔,男,53,000758,董事长/董事
贾振宏,男,54,000758,副董事长/董事
王宏前,男,60,000758,董事
韩又鸿,男,54,000758,董事
冯立民,男,57,000758,董事
张向南,男,53,000758,董事
张继德,男,49,000758,独立董事
邱定蕃,男,77,000758,独立董事
李相志,男,57,000758,独立董事
耿养谋,男,56,600578,董事长/董事
张平,男,51,600578,副董事长/董事
金生祥,男,44,600578,董事
陈五会,男,56,600578,董事
王晓辉,男,42,600578,董事
史晓文,男,48,600578,董事
孙志鸿,女,69,600578,独立董事
陆超,男,41,600578,独立董事
林华,男,43,600578,独立董事
宋克新,男,48,600082,董事长/董事
李刚,男,48,600082,董事
杨烁,男,46,600082,董事
李林,男,52,600082,董事
王为民,男,49,600082,董事
杨欢,女,35,600082,董事
尹琳,女,50,600082,独立董事
李小平,男,52,600082,独立董事
魏莉,女,60,600082,独立董事
卜范胜,男,65,300424,董事长/董事
胡琨,男,41,300424,董事
吕海波,男,56,300424,董事
王寿钦,男,37,300424,董事
黄欣,男,56,300424,董事
柳少娟,女,57,300424,董事
李凤瑞,男,51,300424,董事
罗罡,男,45,300424,董事
黄瑞旺,男,54,300424,独立董事
施鼎豪,男,66,300424,独立董事
谢军,男,49,300424,独立董事
肖健,男,37,300424,独立董事
吴廷昌,男,58,600128,董事长/董事
张柯,男,45,600128,董事
伍栋,男,46,600128,董事
张阳,男,58,600128,独立董事
蒋建华,女,54,600128,独立董事
包文兵,男,57,600128,独立董事
谭文鋕,男,70,000021,董事长/董事
贾海英,女,50,000021,副董事长/董事
郑国荣,男,60,000021,董事
陈朱江,男,50,000021,董事
张峰,男,50,000021,董事
刘燕武,男,42,000021,董事
庞大同,男,73,000021,独立董事
邱大梁,男,52,000021,独立董事
谢韩珠,女,-1,000021,独立董事
刘焱,女,76,300074,董事长/董事
方永新,男,59,300074,董事
胡君健,男,41,300074,董事
奚峰伟,男,50,300074,董事
吕文辉,男,40,300074,董事
雷秀贤,女,37,300074,董事
方正,男,74,300074,独立董事
蒋国兴,男,65,300074,独立董事
郝先经,男,53,300074,独立董事
李宏安,男,53,601369,董事长/董事
陈党民,男,53,601369,副董事长/董事
李付俊,男,51,601369,董事
宁旻,男,49,601369,董事
牛东儒,男,54,601369,董事
王建轩,男,43,601369,董事
汪诚蔚,男,79,601369,独立董事
李成,男,62,601369,独立董事
李树华,男,47,601369,独立董事
王东,男,54,000888,董事长/董事
邹志明,男,60,000888,董事
赵明,男,60,000888,独立董事
李富瑜,男,68,000888,独立董事
孙东平,男,48,000888,独立董事
张剑,男,54,600981,董事长/董事
陈述,男,53,600981,董事
蒋金华,男,54,600981,董事
徐九银,男,55,600981,董事
裴平,男,61,600981,独立董事
杨荣华,男,50,600981,独立董事
蒋伏心,男,62,600981,独立董事
刘清勇,男,48,000922,董事长/董事
杜文朋,男,53,000922,董事
高全宏,男,50,000922,董事
张胜根,男,36,000922,董事
艾立松,男,48,000922,董事
王元庆,男,56,000922,独立董事
蔡昌,男,47,000922,独立董事
金惟伟,男,54,000922,独立董事
邱茂期,男,37,002509,董事长/董事
黄如良,男,48,002509,董事
陈晓东,男,43,002509,董事
程加兵,男,41,002509,董事
全奋,男,42,002509,独立董事
朱文晖,男,49,002509,独立董事
游相华,男,53,002509,独立董事
黄振光,男,52,000534,董事长/董事
毕天晓,男,54,000534,董事
蔡勇峰,男,41,000534,董事
陈岚,女,50,000534,董事
王苏生,男,49,000534,独立董事
陈伟岳,男,46,000534,独立董事
张汉斌,男,52,000534,独立董事
卢胜,男,49,002159,董事长/董事
郑文舫,男,50,002159,副董事长/董事
王栎栎,男,36,002159,董事
刘丹军,男,63,002159,董事
王鸣,男,37,002159,董事
袁疆,男,38,002159,董事
张秀生,男,67,002159,独立董事
王清刚,男,48,002159,独立董事
朱征夫,男,54,002159,独立董事
胡庆周,男,50,300131,董事长/董事
钟勇斌,男,51,300131,董事
许鲁光,男,54,300131,董事
甘礼清,男,53,300131,董事
吴波,男,47,300131,独立董事
高海军,男,49,300131,独立董事
王成义,男,51,300131,独立董事
张崇建,男,55,600597,董事长/董事
朱航明,男,48,600597,董事
桑树德,男,60,600597,董事
刘向东,男,67,600597,独立董事
顾肖荣,男,70,600597,独立董事
朱德贞,女,60,600597,独立董事
李新建,男,52,600597,独立董事
杜凤超,男,56,600743,董事长/董事
李然,男,45,600743,董事
张馥香,女,57,600743,董事
徐骥,女,31,600743,董事
杨云燕,男,53,600743,董事
陈淮,男,66,600743,独立董事
王巍,男,60,600743,独立董事
朱海武,男,52,600743,独立董事
夏鼎,男,41,002677,董事长/董事
王培飞,男,54,002677,董事
徐建龙,男,54,002677,董事
钟传良,男,53,002677,董事
夏志生,男,77,002677,董事
夏新明,男,49,002677,董事
靳明,男,57,002677,独立董事
张律伦,男,53,002677,独立董事
张红英,女,52,002677,独立董事
陈章瑞,男,55,600313,董事长/董事
臧亚利,女,46,600313,副董事长/董事
周先标,男,55,600313,董事
叶少华,男,48,600313,董事
景旭,男,48,600313,独立董事
王一鸣,男,52,600313,独立董事
周建如,女,47,600313,独立董事
廖晓霞,女,57,002227,董事长/董事
王凤仁,男,62,002227,董事
张翠瑛,女,59,002227,董事
黄昌礼,男,50,002227,董事
郭万达,男,53,002227,独立董事
黄瑞,女,56,002227,独立董事
张宏图,男,46,002227,独立董事
黄宣,男,49,002732,董事长/董事
谢立民,男,55,002732,副董事长/董事
冯立科,男,48,002732,董事
邵侠,男,51,002732,董事
杨卫,男,45,002732,董事
卫建侬,男,60,002732,董事
戴锦辉,男,44,002732,独立董事
李瑮蛟,男,44,002732,独立董事
朱滔,男,42,002732,独立董事
张玉良,男,62,600606,董事长/董事
陆建成,男,60,600606,副董事长/董事
徐孙庆,男,54,600606,副董事长/董事
张蕴,女,48,600606,董事
何启菊,女,46,600606,董事
宋成立,男,57,600606,董事
田波,男,59,600606,董事
全卓伟,女,46,600606,董事
杨勇,男,46,600606,董事
陈晓漫,男,64,600606,独立董事
郑成良,男,63,600606,独立董事
吴晓波,男,50,600606,独立董事
卢伯卿,男,60,600606,独立董事
华民,男,68,600606,独立董事
谢子龙,男,52,603883,董事长/董事
王黎,女,36,603883,董事
莫昆庭,男,44,603883,董事
Bjarne Mumm,男,67,603883,董事
武滨,男,58,603883,董事
Amit Kakar,男,54,603883,董事
黄伟德,男,47,603883,独立董事
周京,女,54,603883,独立董事
单喆慜,女,46,603883,独立董事
刘迎建,男,65,002362,董事长/董事
朱德永,男,47,002362,副董事长/董事
李志峰,男,50,002362,董事
杨一平,男,56,002362,董事
王小兰,女,64,002362,董事
刘秋童,男,26,002362,董事
李建伟,男,44,002362,独立董事
洪玫,女,50,002362,独立董事
杨金观,男,55,002362,独立董事
邓喜军,男,52,002698,董事长/董事
赵杰,男,50,002698,副董事长/董事
陈博,男,45,002698,董事
张玉春,男,53,002698,董事
王春钢,男,55,002698,董事
蔡鹤皋,男,84,002698,董事
王元庆,男,56,002698,独立董事
王栋,男,45,002698,独立董事
张劲松,女,53,002698,独立董事
宋东升,男,50,600256,董事长/董事
林发现,男,55,600256,董事
韩士发,男,56,600256,董事
胡劲松,男,50,600256,董事
李丙学,男,47,600256,董事
刘常进,男,54,600256,董事
吴晓勇,男,49,600256,董事
张伟民,男,55,600256,独立董事
胡本源,男,44,600256,独立董事
孙积安,男,63,600256,独立董事
马凤云,女,63,600256,独立董事
赵敏,男,61,300023,董事长/董事
邢连鲜,女,60,300023,董事
杨子善,男,46,300023,董事
祁大同,男,69,300023,独立董事
王满仓,男,55,300023,独立董事
房坤,女,45,300023,独立董事
王靖,男,46,600485,董事长/董事
蒋伯峰,男,56,600485,董事
余睿,女,44,600485,董事
程宗智,男,43,600485,董事
吕东风,男,45,600485,董事
王涌,男,50,600485,独立董事
刘辛越,男,56,600485,独立董事
罗建钢,男,56,600485,独立董事
吉兴业,男,59,000426,董事长/董事
吉兴军,男,50,000426,董事
董永,男,46,000426,董事
孙凯,男,45,000426,董事
张旭东,男,44,000426,董事
吉祥,男,33,000426,董事
隋景祥,男,52,000426,独立董事
李强新,男,56,000426,独立董事
姜青梅,女,48,000426,独立董事
黄培劲,男,54,300189,董事长/董事
柏远智,男,55,300189,董事
朱诚,男,50,300189,董事
郑主文,男,67,300189,董事
雷晟,男,49,300189,董事
冯克珊,男,75,300189,独立董事
欧学旺,男,59,300189,独立董事
吕品图,男,71,300189,独立董事
管连平,男,52,300166,董事长/董事
霍卫平,男,48,300166,董事
金正皓,男,47,300166,董事
宗文龙,男,45,300166,独立董事
李俊峰,男,44,300166,独立董事
李正宁,男,38,300166,独立董事
蒲坚,男,60,000099,董事长/董事
马雷,男,49,000099,副董事长/董事
赵祉胜,男,59,000099,副董事长/董事
孙大陆,男,50,000099,副董事长/董事
王鹏,男,46,000099,副董事长/董事
李刚,男,48,000099,董事
蔺静,女,49,000099,董事
李宗前,男,58,000099,董事
赵宏剑,女,53,000099,董事
杨刚强,男,48,000099,董事
叶忠为,男,49,000099,独立董事
王玉梅,女,56,000099,独立董事
苏梅,女,49,000099,独立董事
郭海兰,女,45,000099,独立董事
张长江,男,59,000099,独立董事
薛季民,男,57,000563,董事长/董事
姚卫东,男,47,000563,董事
桂泉海,男,55,000563,董事
卓国全,男,55,000563,董事
张俊瑞,男,57,000563,独立董事
王晓芳,女,60,000563,独立董事
殷醒民,男,-1,000563,独立董事
徐健,男,53,600190,董事长/董事
孙明涛,男,41,600190,副董事长/董事
刘辉,男,47,600190,副董事长/董事
鲍晨钦,女,46,600190,董事
张惠泉,男,51,600190,董事
贾文军,男,44,600190,董事
张国峰,男,63,600190,独立董事
王君选,男,54,600190,独立董事
曹坚,男,54,600190,独立董事
苗延安,男,55,600190,独立董事
詹炜,男,53,600190,职工董事
张金成,男,61,000830,董事长/董事
焦延滨,男,58,000830,董事
蔡英强,男,51,000830,董事
郑垲,男,66,000830,独立董事
汤广,男,65,000830,独立董事
范红梅,女,60,000830,独立董事
张辉玉,男,51,000830,独立董事
张民生,男,50,600893,董事长/董事
杨先锋,男,53,600893,副董事长/董事
杨森,男,54,600893,董事
彭建武,男,54,600893,董事
黄兴东,男,51,600893,董事
牟欣,男,48,600893,董事
孙洪伟,男,41,600893,董事
王珠林,男,53,600893,独立董事
梁工谦,男,61,600893,独立董事
赵晋德,男,67,600893,独立董事
岳云,男,48,600893,独立董事
卢连兴,男,53,200992,董事长/董事
隋建轼,男,59,200992,董事
陆晓楠,男,45,200992,董事
江鲁,男,59,200992,独立董事
宋希亮,男,53,200992,独立董事
李明,男,53,200992,职工董事
杜方,男,50,002231,董事长/董事
孙金,女,49,002231,董事
李晔,女,41,002231,董事
钟田丽,女,62,002231,独立董事
黄鹏,男,41,002231,独立董事
费战波,男,52,300259,董事长/董事
费占军,男,50,300259,董事
王钧,男,54,300259,董事
李健,男,47,300259,董事
刘畅,男,37,300259,董事
杨仁贵,男,52,300259,董事
迟国敬,男,61,300259,独立董事
杜海波,男,49,300259,独立董事
张英瑶,男,68,300259,独立董事
张玉宏,男,54,600305,董事长/董事
聂旭东,男,46,600305,副董事长/董事
李国权,男,42,600305,董事
杨永忠,男,50,600305,董事
杨晓康,男,59,600305,董事
高云海,男,52,600305,董事
卫祥云,男,61,600305,独立董事
任永平,男,55,600305,独立董事
史丽萍,女,-1,600305,独立董事
陈克明,男,66,002661,董事长/董事
陈克忠,男,60,002661,副董事长/董事
陈宏,男,39,002661,董事
王勇,男,35,002661,董事
段菊香,女,62,002661,董事
陈晖,女,41,002661,董事
李庆龙,男,73,002661,独立董事
舒畅,女,47,002661,独立董事
张木林,男,63,002661,独立董事
许晓曦,男,49,600755,董事长/董事
高少镛,男,46,600755,董事
李植煌,男,52,600755,董事
陈金铭,男,55,600755,董事
肖伟,男,53,600755,董事
郭聪明,男,53,600755,董事
吴世农,男,62,600755,独立董事
毛付根,男,55,600755,独立董事
郑甘澍,男,59,600755,独立董事
徐红,女,50,600240,董事长/董事
燕飞,男,41,600240,董事
蔡惠丽,女,53,600240,董事
尹艳,女,61,600240,董事
孙涛,男,45,600240,董事
刘荣华,男,46,600240,董事
刘燃,男,47,600240,独立董事
黄健,男,43,600240,独立董事
王涛,男,45,600240,独立董事
孙鲲鹏,男,41,002374,董事长/董事
汤于,男,50,002374,副董事长/董事
李海霞,女,42,002374,副董事长/董事
张本杰,男,49,002374,董事
罗田,男,55,002374,董事
李波,男,53,002374,董事
王全宁,男,49,002374,独立董事
秦华,男,56,002374,独立董事
秦书尧,男,47,002374,独立董事
党悦栋,男,38,600610,代董事长/董事
李春蓉,女,35,600610,董事
杨永华,男,53,600610,董事
方文革,男,51,600610,董事
庞森友,男,50,600610,董事
刘名旭,男,44,600610,独立董事
张伟,男,43,600610,独立董事
李宝江,男,53,600610,独立董事
杨世锋,男,34,600610,独立董事
周明杰,男,61,002724,董事长/董事
杨志杰,男,50,002724,董事
陈艳,女,44,002724,董事
叶辉,女,50,002724,董事
李彩芬,女,54,002724,董事
黄修乾,男,54,002724,董事
吴秀琴,女,54,002724,董事
李付宁,男,46,002724,董事
窦林平,男,59,002724,独立董事
黄印强,男,51,002724,独立董事
王卓,女,41,002724,独立董事
邹玲,女,53,002724,独立董事
程源,男,48,002724,独立董事
郭元军,男,57,000719,董事长/董事
王庆,男,49,000719,副董事长/董事
林疆燕,女,51,000719,董事
王庆国,男,58,000719,董事
耿相新,男,54,000719,董事
郭豫生,男,61,000719,董事
刘磊,男,59,000719,董事
李建立,男,49,000719,独立董事
郑海英,女,55,000719,独立董事
赖步连,男,46,000719,独立董事
张有喜,男,60,601001,董事长/董事
刘敬,男,52,601001,副董事长/董事
武望国,男,57,601001,副董事长/董事
刘杰,男,53,601001,董事
曹贤庆,男,53,601001,董事
于大海,男,59,601001,董事
宣宏斌,男,53,601001,董事
韩剑,男,45,601001,董事
石兴堂,男,55,601001,董事
李景中,男,57,601001,董事
周培玉,男,60,601001,独立董事
张文山,男,76,601001,独立董事
刘混举,男,60,601001,独立董事
李端生,男,61,601001,独立董事
孙水泉,男,54,601001,独立董事
曹志东,男,47,600539,董事长/董事
王巧萍,女,52,600539,董事
张泽林,男,44,600539,董事
李晓军,男,46,600539,董事
张强,男,30,600539,董事
吴旭,男,55,600539,董事
徐隽文,女,40,600539,独立董事
芮逸明,男,49,600539,独立董事
储卫国,男,44,600539,独立董事
于伟,男,60,300465,董事长/董事
程军,男,50,300465,董事
王月,女,48,300465,董事
钱英,女,55,300465,独立董事
郑建明,男,47,300465,独立董事
赵文胜,男,52,000430,董事长/董事
袁祖荣,男,57,000430,董事
王爱民,男,49,000430,董事
向绪杰,男,52,000430,董事
王光权,男,48,000430,董事
刘雅娟,女,36,000430,董事
李荻辉,女,55,000430,独立董事
田贵君,男,65,000430,独立董事
